
2013-10-06 22:32:19,545 - root - INFO - BeRoads webserver listening on 8080
2013-10-06 22:32:24,950 - notification pusher - INFO - Notifying subscribers from channel nl
2013-10-06 22:32:24,950 - traffic loader - INFO - Fetching fr traffic ...
2013-10-06 22:32:24,954 - notification pusher - INFO - Notifying subscribers from channel fr
2013-10-06 22:32:24,955 - traffic loader - INFO - Fetching de traffic ...
2013-10-06 22:32:24,960 - notification pusher - INFO - Notifying subscribers from channel de
2013-10-06 22:32:24,961 - traffic loader - INFO - Fetching en traffic ...
2013-10-06 22:32:24,966 - notification pusher - INFO - Notifying subscribers from channel en
2013-10-06 22:32:25,846 - traffic loader - INFO - Fetching nl traffic ...
2013-10-06 22:32:25,850 - notification pusher - INFO - Notifying subscribers from channel nl
2013-10-06 22:32:25,851 - traffic loader - INFO - Fetching fr traffic ...
2013-10-06 22:32:25,855 - notification pusher - INFO - Notifying subscribers from channel fr
2013-10-06 22:32:25,855 - traffic loader - INFO - Fetching de traffic ...
2013-10-06 22:32:25,860 - notification pusher - INFO - Notifying subscribers from channel de
2013-10-06 22:32:25,861 - traffic loader - INFO - Fetching en traffic ...
2013-10-06 22:32:25,866 - notification pusher - INFO - Notifying subscribers from channel en
2013-10-06 22:32:26,746 - traffic loader - INFO - Fetching nl traffic ...
2013-10-06 22:32:26,749 - notification pusher - INFO - Notifying subscribers from channel nl
2013-10-06 22:32:26,749 - traffic loader - INFO - Fetching fr traffic ...
2013-10-06 22:32:26,752 - notification pusher - INFO - Notifying subscribers from channel fr
2013-10-06 22:32:26,752 - traffic loader - INFO - Fetching de traffic ...
2013-10-06 22:32:26,755 - notification pusher - INFO - Notifying subscribers from channel de
2013-10-06 22:32:26,755 - traffic loader - INFO - Fetching en traffic ...
2013-10-06 22:32:26,756 - notification pusher - INFO - Notifying subscribers from channel en
2013-10-06 22:32:27,646 - traffic loader - INFO - Fetching nl traffic ...
2013-10-06 22:32:27,650 - notification pusher - INFO - Notifying subscribers from channel nl
2013-10-06 22:32:27,651 - traffic loader - INFO - Fetching fr traffic ...
2013-10-06 22:32:27,654 - notification pusher - INFO - Notifying subscribers from channel fr
2013-10-06 22:32:27,655 - traffic loader - INFO - Fetching de traffic ...
2013-10-06 22:32:27,659 - notification pusher - INFO - Notifying subscribers from channel de
2013-10-06 22:32:27,659 - traffic loader - INFO - Fetching en traffic ...
2013-10-06 22:32:27,663 - notification pusher - INFO - Notifying subscribers from channel en
2013-10-06 22:32:28,546 - traffic loader - INFO - Fetching nl traffic ...
2013-10-06 22:32:28,551 - notification pusher - INFO - Notifying subscribers from channel nl
2013-10-06 22:32:28,551 - traffic loader - INFO - Fetching fr traffic ...
2013-10-06 22:32:28,555 - notification pusher - INFO - Notifying subscribers from channel fr
2013-10-06 22:32:28,555 - traffic loader - INFO - Fetching de traffic ...
2013-10-06 22:32:28,559 - notification pusher - INFO - Notifying subscribers from channel de
2013-10-06 22:32:28,560 - traffic loader - INFO - Fetching en traffic ...
2013-10-06 22:32:28,565 - notification pusher - INFO - Notifying subscribers from channel en
2013-10-06 22:32:29,446 - traffic loader - INFO - Fetching nl traffic ...
2013-10-06 22:32:29,450 - notification pusher - INFO - Notifying subscribers from channel nl
2013-10-06 22:32:29,450 - traffic loader - INFO - Fetching fr traffic ...
2013-10-06 22:32:29,454 - notification pusher - INFO - Notifying subscribers from channel fr
2013-10-06 22:32:29,454 - traffic loader - INFO - Fetching de traffic ...
2013-10-06 22:32:29,459 - notification pusher - INFO - Notifying subscribers from channel de
2013-10-06 22:32:29,460 - traffic loader - INFO - Fetching en traffic ...
2013-10-06 22:32:29,464 - notification pusher - INFO - Notifying subscribers from channel en
2013-10-06 22:32:30,346 - traffic loader - INFO - Fetching nl traffic ...
2013-10-06 22:32:30,351 - notification pusher - INFO - Notifying subscribers from channel nl
2013-10-06 22:32:30,351 - traffic loader - INFO - Fetching fr traffic ...
2013-10-06 22:32:30,355 - notification pusher - INFO - Notifying subscribers from channel fr
2013-10-06 22:32:30,355 - traffic loader - INFO - Fetching de traffic ...
2013-10-06 22:32:30,361 - notification pusher - INFO - Notifying subscribers from channel de
2013-10-06 22:32:30,361 - traffic loader - INFO - Fetching en traffic ...
2013-10-06 22:32:30,365 - notification pusher - INFO - Notifying subscribers from channel en
2013-10-06 22:32:31,246 - traffic loader - INFO - Fetching nl traffic ...
2013-10-06 22:32:31,250 - notification pusher - INFO - Notifying subscribers from channel nl
2013-10-06 22:32:31,250 - traffic loader - INFO - Fetching fr traffic ...
2013-10-06 22:32:31,253 - notification pusher - INFO - Notifying subscribers from channel fr
2013-10-06 22:32:31,254 - traffic loader - INFO - Fetching de traffic ...
2013-10-06 22:32:31,257 - notification pusher - INFO - Notifying subscribers from channel de
2013-10-06 22:32:31,257 - traffic loader - INFO - Fetching en traffic ...
2013-10-06 22:32:31,261 - notification pusher - INFO - Notifying subscribers from channel en
2013-10-06 22:32:32,145 - traffic loader - INFO - Fetching nl traffic ...
2013-10-06 22:32:32,149 - notification pusher - INFO - Notifying subscribers from channel nl
2013-10-06 22:32:32,149 - traffic loader - INFO - Fetching fr traffic ...
2013-10-06 22:32:32,153 - notification pusher - INFO - Notifying subscribers from channel fr
2013-10-06 22:32:32,153 - traffic loader - INFO - Fetching de traffic ...
2013-10-06 22:32:32,154 - notification pusher - INFO - Notifying subscribers from channel de
2013-10-06 22:32:32,155 - traffic loader - INFO - Fetching en traffic ...
2013-10-06 22:32:32,157 - notification pusher - INFO - Notifying subscribers from channel en
2013-10-06 22:32:33,046 - traffic loader - INFO - Fetching nl traffic ...
2013-10-06 22:32:33,050 - notification pusher - INFO - Notifying subscribers from channel nl
2013-10-06 22:32:33,050 - traffic loader - INFO - Fetching fr traffic ...
2013-10-06 22:32:33,054 - notification pusher - INFO - Notifying subscribers from channel fr
2013-10-06 22:32:33,054 - traffic loader - INFO - Fetching de traffic ...
2013-10-06 22:32:33,058 - notification pusher - INFO - Notifying subscribers from channel de
2013-10-06 22:32:33,058 - traffic loader - INFO - Fetching en traffic ...
2013-10-06 22:32:33,062 - notification pusher - INFO - Notifying subscribers from channel en
2013-10-06 22:32:33,946 - traffic loader - INFO - Fetching nl traffic ...
2013-10-06 22:32:33,950 - notification pusher - INFO - Notifying subscribers from channel nl
2013-10-06 22:32:33,958 - traffic loader - INFO - Fetching fr traffic ...
2013-10-06 22:32:33,963 - notification pusher - INFO - Notifying subscribers from channel fr
2013-10-06 22:32:33,963 - traffic loader - INFO - Fetching de traffic ...
2013-10-06 22:32:33,966 - notification pusher - INFO - Notifying subscribers from channel de
2013-10-06 22:32:33,967 - traffic loader - INFO - Fetching en traffic ...
2013-10-06 22:32:33,970 - notification pusher - INFO - Notifying subscribers from channel en
2013-10-06 22:32:34,846 - traffic loader - INFO - Fetching nl traffic ...
2013-10-06 22:32:34,850 - notification pusher - INFO - Notifying subscribers from channel nl
2013-10-06 22:32:34,851 - traffic loader - INFO - Fetching fr traffic ...
2013-10-06 22:32:34,854 - notification pusher - INFO - Notifying subscribers from channel fr
2013-10-06 22:32:34,855 - traffic loader - INFO - Fetching de traffic ...
2013-10-06 22:32:34,858 - notification pusher - INFO - Notifying subscribers from channel de
2013-10-06 22:32:34,859 - traffic loader - INFO - Fetching en traffic ...
2013-10-06 22:32:34,863 - notification pusher - INFO - Notifying subscribers from channel en
2013-10-06 22:32:35,746 - traffic loader - INFO - Fetching nl traffic ...
2013-10-06 22:32:35,750 - notification pusher - INFO - Notifying subscribers from channel nl
2013-10-06 22:32:35,750 - traffic loader - INFO - Fetching fr traffic ...
2013-10-06 22:32:35,754 - notification pusher - INFO - Notifying subscribers from channel fr
2013-10-06 22:32:35,754 - traffic loader - INFO - Fetching de traffic ...
2013-10-06 22:32:35,758 - notification pusher - INFO - Notifying subscribers from channel de
2013-10-06 22:32:35,759 - traffic loader - INFO - Fetching en traffic ...
2013-10-06 22:32:35,765 - notification pusher - INFO - Notifying subscribers from channel en
2013-10-06 22:32:36,646 - traffic loader - INFO - Fetching nl traffic ...
2013-10-06 22:32:36,649 - notification pusher - INFO - Notifying subscribers from channel nl
2013-10-06 22:32:36,650 - traffic loader - INFO - Fetching fr traffic ...
2013-10-06 22:32:36,653 - notification pusher - INFO - Notifying subscribers from channel fr
2013-10-06 22:32:36,654 - traffic loader - INFO - Fetching de traffic ...
2013-10-06 22:32:36,659 - notification pusher - INFO - Notifying subscribers from channel de
2013-10-06 22:32:36,659 - traffic loader - INFO - Fetching en traffic ...
2013-10-06 22:32:36,664 - notification pusher - INFO - Notifying subscribers from channel en
2013-10-06 22:32:37,546 - traffic loader - INFO - Fetching nl traffic ...
2013-10-06 22:32:37,549 - notification pusher - INFO - Notifying subscribers from channel nl
2013-10-06 22:32:37,550 - traffic loader - INFO - Fetching fr traffic ...
2013-10-06 22:32:37,553 - notification pusher - INFO - Notifying subscribers from channel fr
2013-10-06 22:32:37,554 - traffic loader - INFO - Fetching de traffic ...
2013-10-06 22:32:37,557 - notification pusher - INFO - Notifying subscribers from channel de
2013-10-06 22:32:37,557 - traffic loader - INFO - Fetching en traffic ...
2013-10-06 22:32:37,560 - notification pusher - INFO - Notifying subscribers from channel en
2013-10-06 22:32:38,371 - root - ERROR - 
Traceback (most recent call last):
  File "/var/www/html/beroads/dashboard/main.py", line 1426, in <module>
    main_loop.start()
  File "/var/www/html/beroads/dashboard/dashboard/lib/python2.7/site-packages/tornado/ioloop.py", line 646, in start
    event_pairs = self._impl.poll(poll_timeout)
KeyboardInterrupt
2013-10-06 22:33:39,050 - root - INFO - BeRoads webserver listening on 8080
2013-10-06 22:34:14,578 - tornado.access - WARNING - 403 GET / (127.0.0.1) 2.69ms
2013-10-06 22:34:15,651 - tornado.access - WARNING - 404 GET /favicon.ico (127.0.0.1) 1.41ms
2013-10-06 22:35:58,718 - requests.packages.urllib3.connectionpool - INFO - Starting new HTTP connection (1): trafiroutes.wallonie.be
2013-10-06 22:35:59,513 - requests.packages.urllib3.connectionpool - INFO - Starting new HTTP connection (1): www.bruxellesmobilite.irisnet.be
2013-10-06 22:36:00,917 - requests.packages.urllib3.connectionpool - INFO - Starting new HTTP connection (1): www.verkeerscentrum.be
2013-10-06 22:36:03,382 - requests.packages.urllib3.connectionpool - INFO - Starting new HTTP connection (1): www.fedpol.be
2013-10-06 22:36:04,266 - requests.packages.urllib3.connectionpool - INFO - Starting new HTTP connection (1): www.polfed-fedpol.be
2013-10-06 22:36:06,945 - tornado.access - INFO - 200 GET / (127.0.0.1) 8235.77ms
2013-10-06 22:36:07,080 - tornado.access - INFO - 200 GET /static/css/bootstrap.css (127.0.0.1) 44.91ms
2013-10-06 22:36:07,090 - tornado.access - INFO - 200 GET /static/css/datepicker.css (127.0.0.1) 9.02ms
2013-10-06 22:36:07,114 - tornado.access - INFO - 200 GET /static/css/bootstrap-select.min.css (127.0.0.1) 24.05ms
2013-10-06 22:36:07,117 - tornado.access - INFO - 200 GET /static/css/jquery.pnotify.default.css (127.0.0.1) 1.83ms
2013-10-06 22:36:07,119 - tornado.access - INFO - 200 GET /static/js/jquery.js (127.0.0.1) 1.66ms
2013-10-06 22:36:07,143 - tornado.access - INFO - 200 GET /static/js/bootstrap.min.js (127.0.0.1) 24.52ms
2013-10-06 22:36:07,146 - tornado.access - INFO - 200 GET /static/js/bootstrap-datepicker.js (127.0.0.1) 1.71ms
2013-10-06 22:36:07,194 - tornado.access - INFO - 200 GET /static/js/bootstrap-select.min.js (127.0.0.1) 46.86ms
2013-10-06 22:36:07,200 - tornado.access - INFO - 200 GET /static/js/jquery.pnotify.min.js (127.0.0.1) 5.50ms
2013-10-06 22:36:07,237 - tornado.access - INFO - 200 GET /static/js/ext-core.js (127.0.0.1) 36.19ms
2013-10-06 22:36:07,377 - tornado.access - INFO - 200 GET /static/js/ext-chart.js (127.0.0.1) 138.68ms
2013-10-06 22:36:07,639 - tornado.access - INFO - 200 GET /static/img/glyphicons-halflings-white.png (127.0.0.1) 27.46ms
2013-10-06 22:36:09,771 - tornado.access - INFO - 200 GET /analytics/subscribers/web (127.0.0.1) 1.32ms
2013-10-06 22:36:09,773 - tornado.access - INFO - 200 GET /analytics/subscribers/google (127.0.0.1) 0.96ms
2013-10-06 22:36:09,774 - tornado.access - INFO - 200 GET /analytics/subscribers/apple (127.0.0.1) 1.07ms
2013-10-06 22:36:09,822 - tornado.access - INFO - 200 GET /analytics/hit/all/all/monthly?&start_date=1356994800&end_date=1381091770 (127.0.0.1) 45.37ms
2013-10-06 22:36:09,826 - tornado.access - INFO - 200 GET /analytics/coordinates/all/all?&start_date=1356994800&end_date=1381091770 (127.0.0.1) 2.93ms
2013-10-06 22:37:21,233 - tornado.access - INFO - 200 GET /static/img/icon.png (127.0.0.1) 67.40ms
<<<<<<< HEAD
2013-10-06 23:24:10,960 - root - INFO - BeRoads webserver listening on 8080
2013-10-06 23:24:14,320 - tornado.access - WARNING - 401 GET / (127.0.0.1) 1.67ms
2013-10-06 23:24:18,653 - requests.packages.urllib3.connectionpool - INFO - Starting new HTTP connection (1): trafiroutes.wallonie.be
2013-10-06 23:24:18,678 - requests.packages.urllib3.connectionpool - INFO - Starting new HTTP connection (1): www.bruxellesmobilite.irisnet.be
2013-10-06 23:24:18,840 - requests.packages.urllib3.connectionpool - INFO - Starting new HTTP connection (1): www.verkeerscentrum.be
2013-10-06 23:24:18,887 - requests.packages.urllib3.connectionpool - INFO - Starting new HTTP connection (1): www.fedpol.be
2013-10-06 23:24:18,944 - requests.packages.urllib3.connectionpool - INFO - Starting new HTTP connection (1): www.polfed-fedpol.be
2013-10-06 23:24:19,024 - tornado.application - ERROR - Uncaught exception GET / (127.0.0.1)
HTTPRequest(protocol='http', host='dashboard.beroads.com', method='GET', uri='/', version='HTTP/1.1', remote_ip='127.0.0.1', headers={'Accept-Language': 'en-US,en;q=0.8', 'Accept-Encoding': 'gzip,deflate,sdch', 'X-Forwarded-Host': 'dashboard.beroads.com', 'X-Forwarded-For': '87.67.154.85', 'Host': 'dashboard.beroads.com', 'Accept': 'text/html,application/xhtml+xml,application/xml;q=0.9,*/*;q=0.8', 'User-Agent': 'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.22 (KHTML, like Gecko) Chrome/25.0.1364.97 Safari/537.22', 'Accept-Charset': 'ISO-8859-1,utf-8;q=0.7,*;q=0.3', 'Connection': 'Keep-Alive', 'Cache-Control': 'max-age=0', 'X-Forwarded-Server': 'dashboard.beroads.com', 'Authorization': 'Basic UXVlbnRpbjpzdXBlcm1hbXk='})
Traceback (most recent call last):
  File "/home/beroads/public_html/dashboard/dashboard/lib/python2.6/site-packages/tornado/web.py", line 1141, in _when_complete
    callback()
  File "/home/beroads/public_html/dashboard/dashboard/lib/python2.6/site-packages/tornado/web.py", line 1162, in _execute_method
    self._when_complete(method(*self.path_args, **self.path_kwargs),
  File "main.py", line 871, in get
    events_count.append(len(json.loads(open("%s.json" % feed).read())['TrafficEvent']['item']))
  File "/usr/lib64/python2.6/json/__init__.py", line 307, in loads
    return _default_decoder.decode(s)
  File "/usr/lib64/python2.6/json/decoder.py", line 319, in decode
    obj, end = self.raw_decode(s, idx=_w(s, 0).end())
  File "/usr/lib64/python2.6/json/decoder.py", line 338, in raw_decode
    raise ValueError("No JSON object could be decoded")
ValueError: No JSON object could be decoded
2013-10-06 23:24:19,032 - tornado.access - ERROR - 500 GET / (127.0.0.1) 417.84ms
2013-10-06 23:24:19,336 - tornado.access - WARNING - 404 GET /favicon.ico (127.0.0.1) 2.25ms
2013-10-06 23:31:06,996 - root - INFO - BeRoads webserver listening on 8080
2013-10-06 23:31:11,032 - requests.packages.urllib3.connectionpool - INFO - Starting new HTTP connection (1): trafiroutes.wallonie.be
2013-10-06 23:31:11,058 - requests.packages.urllib3.connectionpool - INFO - Starting new HTTP connection (1): www.bruxellesmobilite.irisnet.be
2013-10-06 23:31:11,089 - requests.packages.urllib3.connectionpool - INFO - Starting new HTTP connection (1): www.verkeerscentrum.be
2013-10-06 23:31:11,135 - requests.packages.urllib3.connectionpool - INFO - Starting new HTTP connection (1): www.fedpol.be
2013-10-06 23:31:11,151 - requests.packages.urllib3.connectionpool - INFO - Starting new HTTP connection (1): www.polfed-fedpol.be
2013-10-06 23:31:11,177 - tornado.application - ERROR - Uncaught exception GET / (127.0.0.1)
HTTPRequest(protocol='http', host='dashboard.beroads.com', method='GET', uri='/', version='HTTP/1.1', remote_ip='127.0.0.1', headers={'Accept-Language': 'en-US,en;q=0.8', 'Accept-Encoding': 'gzip,deflate,sdch', 'X-Forwarded-Host': 'dashboard.beroads.com', 'X-Forwarded-For': '87.67.154.85', 'Host': 'dashboard.beroads.com', 'Accept': 'text/html,application/xhtml+xml,application/xml;q=0.9,*/*;q=0.8', 'User-Agent': 'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.22 (KHTML, like Gecko) Chrome/25.0.1364.97 Safari/537.22', 'Accept-Charset': 'ISO-8859-1,utf-8;q=0.7,*;q=0.3', 'Connection': 'Keep-Alive', 'Cache-Control': 'max-age=0', 'X-Forwarded-Server': 'dashboard.beroads.com', 'Authorization': 'Basic UXVlbnRpbjpzdXBlcm1hbXk='})
Traceback (most recent call last):
  File "/home/beroads/public_html/dashboard/dashboard/lib/python2.6/site-packages/tornado/web.py", line 1141, in _when_complete
    callback()
  File "/home/beroads/public_html/dashboard/dashboard/lib/python2.6/site-packages/tornado/web.py", line 1162, in _execute_method
    self._when_complete(method(*self.path_args, **self.path_kwargs),
  File "main.py", line 871, in get
    events_count.append(len(json.loads(open("%s.json" % feed).read())['TrafficEvent']['item']))
  File "/usr/lib64/python2.6/json/__init__.py", line 307, in loads
    return _default_decoder.decode(s)
  File "/usr/lib64/python2.6/json/decoder.py", line 319, in decode
    obj, end = self.raw_decode(s, idx=_w(s, 0).end())
  File "/usr/lib64/python2.6/json/decoder.py", line 338, in raw_decode
    raise ValueError("No JSON object could be decoded")
ValueError: No JSON object could be decoded
2013-10-06 23:31:11,185 - tornado.access - ERROR - 500 GET / (127.0.0.1) 175.10ms
2013-10-06 23:31:11,686 - tornado.access - WARNING - 404 GET /favicon.ico (127.0.0.1) 2.20ms
2013-10-06 23:32:20,497 - root - INFO - BeRoads webserver listening on 8080
2013-10-06 23:32:22,947 - requests.packages.urllib3.connectionpool - INFO - Starting new HTTP connection (1): trafiroutes.wallonie.be
2013-10-06 23:32:22,972 - requests.packages.urllib3.connectionpool - INFO - Starting new HTTP connection (1): www.bruxellesmobilite.irisnet.be
2013-10-06 23:32:23,001 - requests.packages.urllib3.connectionpool - INFO - Starting new HTTP connection (1): www.verkeerscentrum.be
2013-10-06 23:32:23,048 - requests.packages.urllib3.connectionpool - INFO - Starting new HTTP connection (1): www.fedpol.be
2013-10-06 23:32:23,064 - requests.packages.urllib3.connectionpool - INFO - Starting new HTTP connection (1): www.polfed-fedpol.be
2013-10-06 23:32:23,090 - root - ERROR - Error connecting to MySQL on localhost
2013-10-06 23:32:23,092 - tornado.application - ERROR - Uncaught exception GET / (127.0.0.1)
HTTPRequest(protocol='http', host='dashboard.beroads.com', method='GET', uri='/', version='HTTP/1.1', remote_ip='127.0.0.1', headers={'Accept-Language': 'en-US,en;q=0.8', 'Accept-Encoding': 'gzip,deflate,sdch', 'X-Forwarded-Host': 'dashboard.beroads.com', 'X-Forwarded-For': '87.67.154.85', 'Host': 'dashboard.beroads.com', 'Accept': 'text/html,application/xhtml+xml,application/xml;q=0.9,*/*;q=0.8', 'User-Agent': 'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.22 (KHTML, like Gecko) Chrome/25.0.1364.97 Safari/537.22', 'Accept-Charset': 'ISO-8859-1,utf-8;q=0.7,*;q=0.3', 'Connection': 'Keep-Alive', 'Cache-Control': 'max-age=0', 'X-Forwarded-Server': 'dashboard.beroads.com', 'Authorization': 'Basic UXVlbnRpbjpzdXBlcm1hbXk='})
Traceback (most recent call last):
  File "/home/beroads/public_html/dashboard/dashboard/lib/python2.6/site-packages/tornado/web.py", line 1141, in _when_complete
    callback()
  File "/home/beroads/public_html/dashboard/dashboard/lib/python2.6/site-packages/tornado/web.py", line 1162, in _execute_method
    self._when_complete(method(*self.path_args, **self.path_kwargs),
  File "main.py", line 873, in get
    "time < CURRENT_DATE + INTERVAL 1 DAY"%(language))))
  File "/home/beroads/public_html/dashboard/dashboard/lib/python2.6/site-packages/torndb.py", line 127, in query
    self._execute(cursor, query, parameters)
  File "/home/beroads/public_html/dashboard/dashboard/lib/python2.6/site-packages/torndb.py", line 215, in _execute
    return cursor.execute(query, parameters)
  File "/home/beroads/public_html/dashboard/dashboard/lib/python2.6/site-packages/MySQLdb/cursors.py", line 201, in execute
    self.errorhandler(self, exc, value)
  File "/home/beroads/public_html/dashboard/dashboard/lib/python2.6/site-packages/MySQLdb/connections.py", line 36, in defaulterrorhandler
    raise errorclass, errorvalue
OperationalError: (1054, "Unknown column 'fr' in 'where clause'")
2013-10-06 23:32:23,100 - tornado.access - ERROR - 500 GET / (127.0.0.1) 176.97ms
2013-10-06 23:32:23,387 - tornado.access - WARNING - 404 GET /favicon.ico (127.0.0.1) 2.22ms
2013-10-06 23:32:43,970 - root - INFO - BeRoads webserver listening on 8080
2013-10-06 23:33:13,085 - root - INFO - BeRoads webserver listening on 8080
2013-10-06 23:33:15,723 - requests.packages.urllib3.connectionpool - INFO - Starting new HTTP connection (1): trafiroutes.wallonie.be
2013-10-06 23:33:15,758 - requests.packages.urllib3.connectionpool - INFO - Starting new HTTP connection (1): www.bruxellesmobilite.irisnet.be
2013-10-06 23:33:15,787 - requests.packages.urllib3.connectionpool - INFO - Starting new HTTP connection (1): www.verkeerscentrum.be
2013-10-06 23:33:15,834 - requests.packages.urllib3.connectionpool - INFO - Starting new HTTP connection (1): www.fedpol.be
2013-10-06 23:33:15,850 - requests.packages.urllib3.connectionpool - INFO - Starting new HTTP connection (1): www.polfed-fedpol.be
2013-10-06 23:33:15,980 - tornado.access - INFO - 200 GET / (127.0.0.1) 279.90ms
2013-10-06 23:33:16,190 - tornado.access - INFO - 200 GET /static/css/bootstrap.css (127.0.0.1) 60.43ms
2013-10-06 23:33:16,197 - tornado.access - INFO - 200 GET /static/css/datepicker.css (127.0.0.1) 3.74ms
2013-10-06 23:33:16,224 - tornado.access - INFO - 200 GET /static/css/bootstrap-select.min.css (127.0.0.1) 25.25ms
2013-10-06 23:33:16,229 - tornado.access - INFO - 200 GET /static/css/jquery.pnotify.default.css (127.0.0.1) 3.42ms
2013-10-06 23:33:16,259 - tornado.access - INFO - 200 GET /static/js/jquery.js (127.0.0.1) 9.13ms
2013-10-06 23:33:16,269 - tornado.access - INFO - 200 GET /static/js/bootstrap.min.js (127.0.0.1) 7.27ms
2013-10-06 23:33:16,516 - tornado.access - INFO - 200 GET /static/js/bootstrap-datepicker.js (127.0.0.1) 4.72ms
2013-10-06 23:33:16,522 - tornado.access - INFO - 200 GET /static/js/bootstrap-select.min.js (127.0.0.1) 3.29ms
2013-10-06 23:33:16,527 - tornado.access - INFO - 200 GET /static/js/jquery.pnotify.min.js (127.0.0.1) 3.65ms
2013-10-06 23:33:16,596 - tornado.access - INFO - 200 GET /static/js/ext-core.js (127.0.0.1) 7.26ms
2013-10-06 23:33:16,612 - tornado.access - INFO - 200 GET /static/img/glyphicons-halflings-white.png (127.0.0.1) 13.26ms
2013-10-06 23:33:16,637 - tornado.access - INFO - 200 GET /static/js/ext-chart.js (127.0.0.1) 23.79ms
2013-10-06 23:33:17,434 - tornado.access - INFO - 200 GET /analytics/subscribers/web (127.0.0.1) 4.09ms
2013-10-06 23:33:17,441 - tornado.access - INFO - 200 GET /analytics/subscribers/apple (127.0.0.1) 4.16ms
2013-10-06 23:33:17,448 - tornado.access - INFO - 200 GET /analytics/subscribers/google (127.0.0.1) 5.47ms
2013-10-06 23:33:20,511 - tornado.access - INFO - 200 GET /analytics/hit/all/all/monthly?&start_date=1356994800&end_date=1381095080 (127.0.0.1) 3059.65ms
2013-10-06 23:33:23,353 - tornado.application - ERROR - Uncaught exception GET /analytics/coordinates/all/all?&start_date=1356994800&end_date=1381095080 (127.0.0.1)
